epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,306.869,0.56252,0.71918,1.00407,0.99377,0.99507,0.99495,0.89898,0.43287,0.50797,0.91319,0.00110589,0.00110589,0.00110589
19,323.902,0.53445,0.66005,0.98071,0.9946,0.99507,0.99495,0.91283,0.42436,0.4941,0.90474,0.00107288,0.00107288,0.00107288
20,340.238,0.56099,0.65041,1.00128,0.98911,0.99261,0.99483,0.89357,0.45315,0.49431,0.91545,0.00103987,0.00103987,0.00103987
21,356.639,0.56176,0.66029,0.98928,0.99183,0.99507,0.99495,0.89091,0.47387,0.49412,0.91615,0.00100687,0.00100687,0.00100687
22,372.896,0.53772,0.64234,0.97954,0.99753,0.99338,0.995,0.90248,0.44432,0.48875,0.90227,0.000973861,0.000973861,0.000973861
23,388.78,0.55761,0.65554,1.02584,0.99585,0.99507,0.995,0.90201,0.42828,0.48705,0.89876,0.000940855,0.000940855,0.000940855
24,404.836,0.54491,0.61016,0.97414,0.99928,0.99507,0.995,0.89947,0.43313,0.496,0.89479,0.000907848,0.000907848,0.000907848
25,421.117,0.53267,0.60699,0.97553,0.99857,0.99507,0.995,0.91257,0.4117,0.49483,0.88542,0.000874842,0.000874842,0.000874842
26,437.035,0.52529,0.61725,0.97225,0.99266,0.99989,0.995,0.90665,0.42456,0.47938,0.88497,0.000841835,0.000841835,0.000841835
27,453.064,0.50975,0.584,0.95284,0.99232,1,0.995,0.92005,0.41448,0.45007,0.88476,0.000808828,0.000808828,0.000808828
28,471.272,0.50161,0.55343,0.96374,0.99745,1,0.995,0.92405,0.39433,0.43237,0.88471,0.000775822,0.000775822,0.000775822
29,489.432,0.53276,0.59665,1.00608,0.99732,1,0.995,0.92001,0.38932,0.42473,0.88085,0.000742815,0.000742815,0.000742815
30,507.651,0.5217,0.58582,0.97865,0.99906,1,0.995,0.91014,0.40372,0.42693,0.89012,0.000709809,0.000709809,0.000709809
31,525.937,0.50541,0.56929,0.96112,0.99735,1,0.995,0.91406,0.39876,0.42841,0.89255,0.000676802,0.000676802,0.000676802
32,543.147,0.50206,0.60224,0.98228,0.9997,0.99754,0.995,0.92118,0.39797,0.46244,0.89201,0.000643795,0.000643795,0.000643795
33,560.117,0.49871,0.54521,0.96667,0.99955,0.99507,0.995,0.91822,0.38884,0.44514,0.88966,0.000610789,0.000610789,0.000610789
34,576.688,0.4792,0.56231,0.96819,1,0.99703,0.995,0.92053,0.38038,0.43765,0.88638,0.000577782,0.000577782,0.000577782
35,593.488,0.46053,0.56053,0.95937,0.99968,0.99754,0.995,0.91838,0.3833,0.4056,0.88968,0.000544776,0.000544776,0.000544776
36,610.109,0.45353,0.49538,0.93551,0.9995,0.99754,0.995,0.9179,0.37453,0.39501,0.88271,0.000511769,0.000511769,0.000511769
37,625.551,0.45201,0.51546,0.93953,1,0.99997,0.995,0.93145,0.35368,0.38762,0.876,0.000478762,0.000478762,0.000478762
38,641.686,0.45362,0.51996,0.94222,1,0.9995,0.995,0.93435,0.35372,0.38867,0.87479,0.000445756,0.000445756,0.000445756
39,659.535,0.45106,0.53432,0.95603,1,0.99695,0.995,0.93487,0.35426,0.418,0.87339,0.000412749,0.000412749,0.000412749
40,676.968,0.4605,0.52454,0.93797,0.99958,0.99754,0.995,0.93465,0.35116,0.40982,0.87102,0.000379743,0.000379743,0.000379743
41,694.281,0.41932,0.5282,0.89875,0.99724,1,0.995,0.9337,0.35492,0.4269,0.8749,0.000346736,0.000346736,0.000346736
42,711.83,0.41393,0.55398,0.89244,1,0.99882,0.995,0.93289,0.35649,0.4166,0.87665,0.000313729,0.000313729,0.000313729
43,728.673,0.42862,0.52746,0.89693,1,0.99686,0.995,0.92968,0.36412,0.42166,0.8807,0.000280723,0.000280723,0.000280723
44,745.297,0.41163,0.50908,0.90525,0.99331,0.99754,0.99498,0.92846,0.36654,0.42469,0.88149,0.000247716,0.000247716,0.000247716
45,761.371,0.39371,0.496,0.89783,0.9954,0.99754,0.99495,0.91816,0.36972,0.41426,0.87982,0.00021471,0.00021471,0.00021471
46,777.745,0.37831,0.48559,0.87308,0.99933,0.99754,0.995,0.92729,0.36222,0.40478,0.87707,0.000181703,0.000181703,0.000181703
47,793.555,0.38726,0.47913,0.86352,1,0.99691,0.995,0.92767,0.36514,0.42649,0.87918,0.000148696,0.000148696,0.000148696
48,808.817,0.37655,0.47485,0.86733,1,0.999,0.995,0.92569,0.36464,0.41505,0.87933,0.00011569,0.00011569,0.00011569
49,825.63,0.37302,0.4742,0.87035,1,0.99982,0.995,0.93638,0.34542,0.41195,0.87209,8.26832e-05,8.26832e-05,8.26832e-05
50,842.896,0.36137,0.45534,0.85586,0.99998,1,0.995,0.93671,0.34601,0.3995,0.87199,4.96766e-05,4.96766e-05,4.96766e-05
