epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,3100.94,0.38274,0.42068,0.91778,0.98092,0.98028,0.99224,0.95546,0.32303,0.54265,0.86867,0.0011719,0.0011719,0.0011719
17,3339.27,0.36091,0.39402,0.90629,0.98467,0.97344,0.99152,0.95599,0.29716,0.38017,0.8579,0.00113889,0.00113889,0.00113889
18,3576.08,0.37664,0.40263,0.91351,0.98382,0.97018,0.9907,0.94827,0.33187,0.43719,0.86577,0.00110589,0.00110589,0.00110589
19,3810.75,0.36096,0.37987,0.90803,0.98234,0.97684,0.99212,0.95678,0.29365,0.35258,0.85829,0.00107288,0.00107288,0.00107288
20,4035.57,0.35034,0.38436,0.91558,0.97923,0.97523,0.99178,0.96144,0.28508,0.42225,0.86342,0.00103987,0.00103987,0.00103987
21,4264.2,0.35092,0.37178,0.90137,0.96012,0.96704,0.98555,0.94619,0.32384,0.43338,0.86289,0.00100687,0.00100687,0.00100687
22,4488.91,0.34101,0.35116,0.89122,0.98628,0.97811,0.99175,0.95552,0.29773,0.40087,0.85568,0.000973861,0.000973861,0.000973861
23,4711.49,0.34833,0.34147,0.90655,0.98645,0.98042,0.99265,0.96791,0.26782,0.36032,0.84581,0.000940855,0.000940855,0.000940855
24,4928.92,0.34018,0.35726,0.90299,0.98273,0.97179,0.99204,0.9661,0.26802,0.40484,0.85167,0.000907848,0.000907848,0.000907848
25,5148.64,0.3364,0.42873,0.89714,0.98756,0.97595,0.99227,0.96879,0.26159,0.34532,0.84413,0.000874842,0.000874842,0.000874842
26,5373.59,0.33801,0.40318,0.90213,0.98289,0.96705,0.99015,0.95991,0.27708,0.37854,0.8499,0.000841835,0.000841835,0.000841835
27,5627,0.33316,0.42579,0.8911,0.98564,0.97366,0.99177,0.96131,0.28533,0.4293,0.85658,0.000808828,0.000808828,0.000808828
28,5879.23,0.33032,0.3435,0.89339,0.98644,0.97643,0.9931,0.96836,0.27167,0.37522,0.85022,0.000775822,0.000775822,0.000775822
29,6123.56,0.33355,0.34156,0.89318,0.97915,0.97152,0.99109,0.96324,0.27655,0.42004,0.85685,0.000742815,0.000742815,0.000742815
30,6373.83,0.3293,0.33489,0.89497,0.97982,0.96929,0.99193,0.96154,0.28846,0.36272,0.86003,0.000709809,0.000709809,0.000709809
31,6624.23,0.33582,0.32512,0.90937,0.98878,0.97488,0.99243,0.96725,0.26976,0.37483,0.8522,0.000676802,0.000676802,0.000676802
32,6867.64,0.32936,0.33154,0.9038,0.9841,0.98242,0.99268,0.96781,0.26671,0.4569,0.84909,0.000643795,0.000643795,0.000643795
33,7124.08,0.30681,0.3156,0.87813,0.977,0.981,0.99258,0.96745,0.26022,0.30693,0.85012,0.000610789,0.000610789,0.000610789
34,7385.13,0.31417,0.30488,0.89321,0.98315,0.98222,0.99273,0.97327,0.26036,0.30437,0.84516,0.000577782,0.000577782,0.000577782
35,7647.48,0.31,0.31247,0.88144,0.98586,0.98052,0.99268,0.96301,0.2925,0.4153,0.85254,0.000544776,0.000544776,0.000544776
36,7948.41,0.30044,0.30593,0.87535,0.9874,0.98019,0.99278,0.9641,0.2876,0.39232,0.85543,0.000511769,0.000511769,0.000511769
37,8245.11,0.30833,0.3518,0.88477,0.98769,0.98444,0.99281,0.97044,0.25442,0.35127,0.84616,0.000478762,0.000478762,0.000478762
38,8572.69,0.30742,0.34195,0.88779,0.98006,0.98125,0.99252,0.96713,0.26534,0.36086,0.84784,0.000445756,0.000445756,0.000445756
39,8885.11,0.30729,0.29155,0.88957,0.98865,0.98124,0.99328,0.97149,0.25334,0.34122,0.84329,0.000412749,0.000412749,0.000412749
40,9132.25,0.30489,0.28599,0.88521,0.98697,0.98389,0.9932,0.97298,0.25261,0.33903,0.84523,0.000379743,0.000379743,0.000379743
41,9387.13,0.25983,0.42741,0.81497,0.98566,0.97514,0.99299,0.97118,0.2588,0.33442,0.8455,0.000346736,0.000346736,0.000346736
42,9622.42,0.25715,0.41971,0.8125,0.98651,0.9798,0.99323,0.9734,0.24982,0.31182,0.84181,0.000313729,0.000313729,0.000313729
43,9884.02,0.26139,0.41964,0.81122,0.99242,0.96946,0.99286,0.97034,0.25941,0.31882,0.84595,0.000280723,0.000280723,0.000280723
44,10145.7,0.25173,0.39507,0.81033,0.98412,0.98004,0.99297,0.97005,0.25537,0.33171,0.84509,0.000247716,0.000247716,0.000247716
45,10440.5,0.2492,0.3759,0.80412,0.98809,0.97741,0.99302,0.96937,0.25505,0.32209,0.84482,0.00021471,0.00021471,0.00021471
46,10735.8,0.2463,0.41136,0.80999,0.98229,0.97835,0.99293,0.96809,0.27256,0.34095,0.85052,0.000181703,0.000181703,0.000181703
47,11021.7,0.24265,0.36358,0.80458,0.98028,0.98018,0.99286,0.96757,0.26244,0.3359,0.84556,0.000148696,0.000148696,0.000148696
48,11299.9,0.23796,0.38103,0.79974,0.98243,0.97932,0.99292,0.96954,0.2594,0.31421,0.84364,0.00011569,0.00011569,0.00011569
49,11645.5,0.23876,0.34879,0.80275,0.98686,0.97763,0.99331,0.97076,0.24986,0.30542,0.84119,8.26832e-05,8.26832e-05,8.26832e-05
50,11865.9,0.23318,0.34264,0.80106,0.97918,0.98292,0.99322,0.96984,0.25325,0.30178,0.8422,4.96766e-05,4.96766e-05,4.96766e-05
