epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,3389.82,0.36626,0.34097,0.88756,0.94581,0.98145,0.98679,0.95483,0.30034,0.28368,0.77072,0.00120491,0.00120491,0.00120491
16,3610.58,0.34779,0.31004,0.86863,0.94913,0.98741,0.98859,0.96194,0.28772,0.25838,0.76897,0.0011719,0.0011719,0.0011719
17,3837.9,0.3563,0.321,0.86599,0.94596,0.98236,0.98809,0.94759,0.32427,0.28329,0.78582,0.00113889,0.00113889,0.00113889
18,4060.67,0.34472,0.30754,0.86946,0.96242,0.99008,0.99012,0.96422,0.27345,0.24736,0.76577,0.00110589,0.00110589,0.00110589
19,4287.92,0.33377,0.30609,0.86026,0.96544,0.97685,0.99204,0.96659,0.27137,0.26441,0.76485,0.00107288,0.00107288,0.00107288
20,4510.67,0.35482,0.32749,0.87247,0.96977,0.99031,0.99347,0.96898,0.27843,0.25219,0.75873,0.00103987,0.00103987,0.00103987
21,4736.34,0.33727,0.30281,0.86642,0.97368,0.97882,0.99246,0.97254,0.26915,0.23119,0.76283,0.00100687,0.00100687,0.00100687
22,4962.3,0.33503,0.30284,0.87452,0.97495,0.98015,0.99191,0.97018,0.27146,0.23163,0.75901,0.000973861,0.000973861,0.000973861
23,5184.39,0.33522,0.30017,0.87167,0.96729,0.96692,0.99154,0.96002,0.30731,0.26087,0.7801,0.000940855,0.000940855,0.000940855
24,5406.67,0.32861,0.29681,0.86418,0.9772,0.98456,0.993,0.96846,0.28983,0.22771,0.76173,0.000907848,0.000907848,0.000907848
25,5627.84,0.33957,0.30847,0.86613,0.95889,0.98456,0.99124,0.95886,0.30124,0.25747,0.76622,0.000874842,0.000874842,0.000874842
26,5849.6,0.32208,0.2887,0.85577,0.97561,0.97011,0.99164,0.956,0.32268,0.26618,0.76933,0.000841835,0.000841835,0.000841835
27,6072.42,0.33357,0.29704,0.8861,0.9666,0.98911,0.99279,0.95676,0.32048,0.23891,0.76643,0.000808828,0.000808828,0.000808828
28,6291.11,0.33081,0.32181,0.87239,0.97414,0.99559,0.99363,0.96392,0.29359,0.2238,0.76663,0.000775822,0.000775822,0.000775822
29,6507.98,0.32696,0.29212,0.85331,0.97408,0.99449,0.99411,0.97567,0.26211,0.22116,0.74983,0.000742815,0.000742815,0.000742815
30,6729.15,0.32282,0.29289,0.86213,0.9627,0.99587,0.99328,0.95974,0.30659,0.25364,0.76684,0.000709809,0.000709809,0.000709809
31,6950.68,0.31817,0.28941,0.85606,0.89408,0.94928,0.97139,0.9159,0.36532,0.42004,0.79752,0.000676802,0.000676802,0.000676802
32,7167.2,0.32634,0.28052,0.85901,0.98789,0.99338,0.99483,0.97456,0.26708,0.21191,0.75416,0.000643795,0.000643795,0.000643795
33,7389.91,0.31098,0.27658,0.85792,0.99486,0.98346,0.99474,0.97476,0.25759,0.20208,0.75132,0.000610789,0.000610789,0.000610789
34,7605.62,0.28911,0.25738,0.85141,0.99548,0.98677,0.99467,0.97766,0.24385,0.18597,0.74774,0.000577782,0.000577782,0.000577782
35,7824.81,0.30322,0.26088,0.86552,0.99004,0.99008,0.99463,0.97438,0.26022,0.19227,0.75253,0.000544776,0.000544776,0.000544776
36,8043.88,0.29794,0.24525,0.851,0.98786,0.98721,0.99465,0.9751,0.25342,0.19937,0.75236,0.000511769,0.000511769,0.000511769
37,8261.07,0.29409,0.25692,0.85584,0.99222,0.98369,0.99457,0.97086,0.25609,0.19526,0.75347,0.000478762,0.000478762,0.000478762
38,8482.22,0.28941,0.25949,0.84748,0.99117,0.98967,0.99468,0.97591,0.24383,0.18684,0.74539,0.000445756,0.000445756,0.000445756
39,8699.77,0.27868,0.24644,0.84924,0.99227,0.99068,0.99481,0.98175,0.23089,0.18366,0.74541,0.000412749,0.000412749,0.000412749
40,8918.24,0.30621,0.26639,0.85087,0.9912,0.99334,0.99483,0.98175,0.23049,0.18309,0.74333,0.000379743,0.000379743,0.000379743
41,9138.69,0.25898,0.21612,0.81722,0.99313,0.99449,0.99486,0.97899,0.24264,0.17978,0.74583,0.000346736,0.000346736,0.000346736
42,9351.23,0.28472,0.31553,0.85137,0.99229,0.99321,0.99479,0.97981,0.23762,0.18667,0.74471,0.000313729,0.000313729,0.000313729
43,9574.9,0.24568,0.20371,0.79992,0.989,0.99148,0.99482,0.98109,0.2341,0.18488,0.74955,0.000280723,0.000280723,0.000280723
44,9789.18,0.2471,0.20559,0.82463,0.98902,0.99305,0.99484,0.98,0.2373,0.18605,0.74513,0.000247716,0.000247716,0.000247716
45,10008.9,0.25045,0.19283,0.80587,0.99778,0.98925,0.99492,0.98135,0.23727,0.1822,0.74614,0.00021471,0.00021471,0.00021471
46,10223,0.2463,0.19119,0.80975,0.9901,0.99223,0.99481,0.98131,0.23098,0.17941,0.74368,0.000181703,0.000181703,0.000181703
47,10440.8,0.24736,0.21683,0.81498,0.98987,0.99228,0.99482,0.9796,0.24093,0.18311,0.74463,0.000148696,0.000148696,0.000148696
48,10656.1,0.246,0.19774,0.81274,0.99648,0.99118,0.99491,0.98306,0.22245,0.16972,0.74134,0.00011569,0.00011569,0.00011569
49,10877.1,0.24941,0.18002,0.80824,0.99667,0.9911,0.99494,0.98398,0.21614,0.16268,0.74101,8.26832e-05,8.26832e-05,8.26832e-05
50,11094.9,0.22776,0.18447,0.79961,0.99667,0.9911,0.99494,0.98402,0.21771,0.15957,0.74172,4.96766e-05,4.96766e-05,4.96766e-05
