epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,3133.88,0.38441,1.67473,0.56907,0.9436,0.53604,0.88901,0.78194,0.28731,1.39835,0.50583,0.0006536,0.0006536,0.0006536
70,3178.85,0.47254,1.75866,0.69833,0.82164,0.83003,0.89799,0.77934,0.29781,1.37315,0.4932,0.0006338,0.0006338,0.0006338
71,3223.8,0.40703,1.73933,0.6488,0.82484,0.81532,0.89365,0.77717,0.29416,1.30929,0.49059,0.000614,0.000614,0.000614
72,3269.58,0.31802,1.68658,0.53707,0.81197,0.81081,0.87733,0.77219,0.28283,1.34503,0.48836,0.0005942,0.0005942,0.0005942
73,3315.33,0.36671,1.71359,0.57964,0.89034,0.54858,0.85744,0.75469,0.28301,1.30077,0.49092,0.0005744,0.0005744,0.0005744
74,3360.06,0.38589,1.69901,0.61479,0.87367,0.52957,0.85487,0.75633,0.28542,1.33101,0.49192,0.0005546,0.0005546,0.0005546
75,3405.31,0.39912,1.6825,0.62288,0.8791,0.62231,0.88959,0.79269,0.27551,1.29358,0.49076,0.0005348,0.0005348,0.0005348
76,3450.68,0.41269,1.71958,0.66798,0.82585,0.8117,0.9015,0.80663,0.26722,1.4589,0.48659,0.000515,0.000515,0.000515
77,3494.97,0.36615,1.67548,0.60714,0.83215,0.80396,0.89516,0.80091,0.26842,1.33739,0.48641,0.0004952,0.0004952,0.0004952
78,3539.72,0.37657,1.62602,0.61831,0.83957,0.73077,0.88263,0.78247,0.26976,1.25455,0.48781,0.0004754,0.0004754,0.0004754
79,3585.15,0.35613,1.57811,0.59774,0.78338,0.74933,0.86555,0.77278,0.26656,1.26548,0.4875,0.0004556,0.0004556,0.0004556
80,3629.73,0.32507,1.50867,0.55736,0.79946,0.77217,0.87161,0.78295,0.26368,1.32894,0.48433,0.0004358,0.0004358,0.0004358
81,3675.23,0.33068,1.62785,0.57309,0.79534,0.80525,0.88097,0.78202,0.2782,1.45709,0.48855,0.000416,0.000416,0.000416
82,3722.74,0.34508,1.57005,0.59773,0.78361,0.783,0.87811,0.77655,0.27948,1.36119,0.48774,0.0003962,0.0003962,0.0003962
83,3769.25,0.30992,1.44448,0.52312,0.83613,0.78829,0.89794,0.793,0.27747,1.24694,0.48754,0.0003764,0.0003764,0.0003764
84,3825.85,0.38139,1.623,0.65953,0.85384,0.84206,0.92285,0.81397,0.27802,1.30761,0.48622,0.0003566,0.0003566,0.0003566
85,3874.15,0.31556,1.50489,0.53863,0.8457,0.86486,0.92648,0.81741,0.27802,1.3071,0.48634,0.0003368,0.0003368,0.0003368
86,3926.01,0.35535,1.57856,0.61451,0.86089,0.86414,0.94027,0.8367,0.27197,1.22502,0.48602,0.000317,0.000317,0.000317
87,3971.84,0.38068,1.58898,0.60566,0.85432,0.84234,0.93662,0.8307,0.27194,1.18088,0.48561,0.0002972,0.0002972,0.0002972
88,4016.81,0.37754,1.49105,0.61145,0.84874,0.83408,0.92935,0.82285,0.27316,1.18727,0.48527,0.0002774,0.0002774,0.0002774
